id,date,ASNumber,UUID,TestTime,CongestionControl,MeanThroughputMbps,MinRTT,LossRate,ClientIP,StartTime,EndTime,DownloadUUID,duration
ndt-virtual-5tdlv_1700367071_00000000007B1501,2024-01-06,206067.0,ndt-virtual-5tdlv_1700367071_00000000007B1501,2024-01-06 18:24:32.192682 UTC,bbr,380.80526579825965,5.82,0.0,2a04:4a43:4b0f:d425:a044:45ff:feea:fd5,2024-01-06 18:24:32.192641 UTC,2024-01-06 18:24:47.192731 UTC,ndt-virtual-5tdlv_1700367071_00000000007B1501,0 days 00:00:15.000090
ndt-virtual-lvhgw_1700360580_00000000004F4533,2024-01-06,45758.0,ndt-virtual-lvhgw_1700360580_00000000004F4533,2024-01-06 07:20:53.458980 UTC,bbr,0.2484291864735318,319.406,0.1206981926219361,2403:6200:8872:c6c4:b10e:52dd:2f9e:71ed,2024-01-06 07:20:53.458944 UTC,2024-01-06 07:21:08.459076 UTC,ndt-virtual-lvhgw_1700360580_00000000004F4533,0 days 00:00:15.000132
ndt-virtual-lvgz6_1700443683_000000000013ED24,2024-01-06,5617.0,ndt-virtual-lvgz6_1700443683_000000000013ED24,2024-01-06 20:25:03.250127 UTC,bbr,3.36566087452686,0.857,3.958422707096017e-06,2a00:f41:85f:5d2b:0:36:ea1b:e601,2024-01-06 20:25:03.250084 UTC,2024-01-06 20:25:18.250731 UTC,ndt-virtual-lvgz6_1700443683_000000000013ED24,0 days 00:00:15.000647
ndt-virtual-r7r7p_1700364446_00000000001DB50D,2024-01-06,39891.0,ndt-virtual-r7r7p_1700364446_00000000001DB50D,2024-01-06 17:10:19.324583 UTC,bbr,0.5424593400066383,141.766,0.0,2001:16a2:c1a6:ab08:2e65:d342:9d0b:ec27,2024-01-06 17:10:19.324546 UTC,2024-01-06 17:10:34.324636 UTC,ndt-virtual-r7r7p_1700364446_00000000001DB50D,0 days 00:00:15.000090
ndt-virtual-756w7_1701379167_00000000001B1D29,2024-01-06,36183.0,ndt-virtual-756w7_1701379167_00000000001B1D29,2024-01-06 00:26:09.096829 UTC,bbr,11.342013257186249,40.382,0.0,2a02:26f7:cd54:7429:0:ec34:f4a9:4736,2024-01-06 00:26:09.096780 UTC,2024-01-06 00:26:24.096919 UTC,ndt-virtual-756w7_1701379167_00000000001B1D29,0 days 00:00:15.000139
ndt-virtual-zml5g_1699911984_0000000000184A0D,2024-01-06,39891.0,ndt-virtual-zml5g_1699911984_0000000000184A0D,2024-01-06 18:13:33.883010 UTC,bbr,1.2705659215878746,154.619,0.0,2001:16a2:c1ed:5f20:2d0a:fa12:a3c0:fc23,2024-01-06 18:13:33.882964 UTC,2024-01-06 18:13:48.884167 UTC,ndt-virtual-zml5g_1699911984_0000000000184A0D,0 days 00:00:15.001203
ndt-virtual-5tdlv_1700367071_00000000007A72AF,2024-01-06,206067.0,ndt-virtual-5tdlv_1700367071_00000000007A72AF,2024-01-06 13:23:07.553357 UTC,bbr,42.30695951670212,7.233,0.0,2a04:4a43:93ff:ff7a:b971:90e5:8e41:c6a7,2024-01-06 13:23:07.553312 UTC,2024-01-06 13:23:22.553552 UTC,ndt-virtual-5tdlv_1700367071_00000000007A72AF,0 days 00:00:15.000240
ndt-virtual-b9ls9_1700361304_00000000004925C1,2024-01-06,205016.0,ndt-virtual-b9ls9_1700361304_00000000004925C1,2024-01-06 22:05:53.540821 UTC,bbr,8.603211432040005,34.145,0.0,2001:67c:2628:647:6::349,2024-01-06 22:05:53.540782 UTC,2024-01-06 22:06:08.540922 UTC,ndt-virtual-b9ls9_1700361304_00000000004925C1,0 days 00:00:15.000140
ndt-virtual-djdnn_1700369999_00000000002AC31B,2024-01-06,1267.0,ndt-virtual-djdnn_1700369999_00000000002AC31B,2024-01-06 09:49:20.680710 UTC,bbr,0.168853434275229,33.971,0.0177216561890309,2a02:b021:13:a17d:ec43:11ff:fec4:105e,2024-01-06 09:49:20.680676 UTC,2024-01-06 09:49:35.681369 UTC,ndt-virtual-djdnn_1700369999_00000000002AC31B,0 days 00:00:15.000693
ndt-virtual-lvhgw_1700360580_00000000004F2F6B,2024-01-06,131445.0,ndt-virtual-lvhgw_1700360580_00000000004F2F6B,2024-01-06 07:28:20.088011 UTC,bbr,1.0726809119279446,41.728,0.2154975050617785,2001:44c8:455f:183c:1:0:710e:ccdc,2024-01-06 07:28:20.087984 UTC,2024-01-06 07:28:35.088734 UTC,ndt-virtual-lvhgw_1700360580_00000000004F2F6B,0 days 00:00:15.000750
ndt-virtual-xcvhk_1700355558_000000000030A946,2024-01-06,10143.0,ndt-virtual-xcvhk_1700355558_000000000030A946,2024-01-06 05:17:27.489520 UTC,bbr,0.5757419400242155,8.163,0.1319557834042785,2406:3400:30f:9ec0:529d:8e42:56af:9f3,2024-01-06 05:17:27.489472 UTC,2024-01-06 05:17:42.489562 UTC,ndt-virtual-xcvhk_1700355558_000000000030A946,0 days 00:00:15.000090
ndt-virtual-6rbfk_1700447174_0000000000215996,2024-01-06,5410.0,ndt-virtual-6rbfk_1700447174_0000000000215996,2024-01-06 18:37:38.044670 UTC,bbr,27.622669156238185,15.066,0.0,2a04:cec0:f041:d162:585e:fd49:981e:dee8,2024-01-06 18:37:38.044622 UTC,2024-01-06 18:37:53.045062 UTC,ndt-virtual-6rbfk_1700447174_0000000000215996,0 days 00:00:15.000440
ndt-virtual-h76tn_1700353484_0000000000309D56,2024-01-06,15557.0,ndt-virtual-h76tn_1700353484_0000000000309D56,2024-01-06 11:34:02.680807 UTC,bbr,34.43032942580846,13.0,0.0181803363326415,2a02:8440:4316:1de8:0:5d:e2a1:2301,2024-01-06 11:34:02.680770 UTC,2024-01-06 11:34:17.680829 UTC,ndt-virtual-h76tn_1700353484_0000000000309D56,0 days 00:00:15.000059
ndt-virtual-76whk_1700441627_00000000005131DA,2024-01-06,24203.0,ndt-virtual-76whk_1700441627_00000000005131DA,2024-01-06 07:06:08.146514 UTC,bbr,5.5771970821660215,55.858,0.1227998265747064,2400:9800:131:8903:1:0:9993:87bc,2024-01-06 07:06:08.146474 UTC,2024-01-06 07:06:23.146929 UTC,ndt-virtual-76whk_1700441627_00000000005131DA,0 days 00:00:15.000455
ndt-virtual-lvhgw_1700360580_00000000004FE292,2024-01-06,131445.0,ndt-virtual-lvhgw_1700360580_00000000004FE292,2024-01-06 14:17:36.931977 UTC,bbr,0.6862557058229618,105.029,0.0,2001:44c8:4501:a8f4:1:0:d347:7794,2024-01-06 14:17:36.931942 UTC,2024-01-06 14:17:51.931954 UTC,ndt-virtual-lvhgw_1700360580_00000000004FE292,0 days 00:00:15.000012
ndt-virtual-djdnn_1700369999_00000000002ABB35,2024-01-06,30722.0,ndt-virtual-djdnn_1700369999_00000000002ABB35,2024-01-06 10:37:02.402707 UTC,bbr,19.415043786798712,22.257,0.0397076021855159,2a01:827:1724:2e01:70f2:bd9b:b4e4:dc83,2024-01-06 10:37:02.402636 UTC,2024-01-06 10:37:17.403567 UTC,ndt-virtual-djdnn_1700369999_00000000002ABB35,0 days 00:00:15.000931
ndt-virtual-kswrx_1700452331_000000000028E586,2024-01-06,263073.0,ndt-virtual-kswrx_1700452331_000000000028E586,2024-01-06 17:14:55.700212 UTC,bbr,15.488370243061077,35.0,0.2707432418174297,2804:954:3dc:b700:45c1:b498:f8e5:e1ce,2024-01-06 17:14:55.700168 UTC,2024-01-06 17:15:10.700421 UTC,ndt-virtual-kswrx_1700452331_000000000028E586,0 days 00:00:15.000253
ndt-virtual-lvgz6_1700443683_000000000013F6F0,2024-01-06,60068.0,ndt-virtual-lvgz6_1700443683_000000000013F6F0,2024-01-06 16:36:19.012400 UTC,bbr,22.19602737725311,1.126,7.049391910867971e-05,2a02:6ea0:ce0c::2,2024-01-06 16:36:19.012312 UTC,2024-01-06 16:36:34.012568 UTC,ndt-virtual-lvgz6_1700443683_000000000013F6F0,0 days 00:00:15.000256
ndt-virtual-z5b5s_1701822757_000000000015B3A3,2024-01-06,33915.0,ndt-virtual-z5b5s_1701822757_000000000015B3A3,2024-01-06 19:07:46.840961 UTC,bbr,15.308464838862935,8.762,0.2154558099044656,2001:1c00:f30:aa00:1f8c:81ec:6e3e:31cf,2024-01-06 19:07:46.840926 UTC,2024-01-06 19:08:01.841082 UTC,ndt-virtual-z5b5s_1701822757_000000000015B3A3,0 days 00:00:15.000156
ndt-virtual-kswrx_1700452331_0000000000283E19,2024-01-06,263641.0,ndt-virtual-kswrx_1700452331_0000000000283E19,2024-01-06 00:55:09.678808 UTC,bbr,258.1109112735363,17.839,0.034140172994776,2804:1094:d01e:2b00:1c88:cbf8:f05b:7197,2024-01-06 00:55:09.678773 UTC,2024-01-06 00:55:24.679468 UTC,ndt-virtual-kswrx_1700452331_0000000000283E19,0 days 00:00:15.000695
ndt-virtual-lvhgw_1700360580_00000000004ECB2C,2024-01-06,55430.0,ndt-virtual-lvhgw_1700360580_00000000004ECB2C,2024-01-06 01:16:11.766359 UTC,bbr,13.394143919580518,9.953,0.0012715468149023,2406:3003:206b:1bc1:5030:8bf2:b169:fa38,2024-01-06 01:16:11.765958 UTC,2024-01-06 01:16:26.765497 UTC,ndt-virtual-lvhgw_1700360580_00000000004ECB2C,0 days 00:00:14.999539
ndt-virtual-28mm5_1700357439_00000000004320B4,2024-01-06,9605.0,ndt-virtual-28mm5_1700357439_00000000004320B4,2024-01-06 06:27:02.201344 UTC,bbr,41.78307345228347,33.335,0.0013850135988549,240a:61:1c5:2eb2:97f:9b8e:4d2b:a8af,2024-01-06 06:27:02.201298 UTC,2024-01-06 06:27:17.201399 UTC,ndt-virtual-28mm5_1700357439_00000000004320B4,0 days 00:00:15.000101
ndt-virtual-6rbfk_1700447174_0000000000212C98,2024-01-06,8881.0,ndt-virtual-6rbfk_1700447174_0000000000212C98,2024-01-06 15:21:25.493779 UTC,bbr,1.4133441161705718,111.164,0.0,2001:9e8:b30a:6800:e4ad:e9fd:1d3e:1bf8,2024-01-06 15:21:25.493751 UTC,2024-01-06 15:21:40.493753 UTC,ndt-virtual-6rbfk_1700447174_0000000000212C98,0 days 00:00:15.000002
ndt-virtual-xzrss_1700447447_00000000003CBED2,2024-01-06,11426.0,ndt-virtual-xzrss_1700447447_00000000003CBED2,2024-01-06 16:31:00.767866 UTC,bbr,1.337567279722807,27.988,0.0481570903944622,2603:6080:b600:6606:cd8a:53cc:2d9:4831,2024-01-06 16:31:00.767827 UTC,2024-01-06 16:31:15.768041 UTC,ndt-virtual-xzrss_1700447447_00000000003CBED2,0 days 00:00:15.000214
ndt-virtual-kswrx_1700452331_000000000028E594,2024-01-06,26599.0,ndt-virtual-kswrx_1700452331_000000000028E594,2024-01-06 17:16:23.019521 UTC,bbr,4.714095707519792,65.654,0.0056361597220568,2804:18:705c:6612:1:0:edf:5edc,2024-01-06 17:16:23.019473 UTC,2024-01-06 17:16:38.019542 UTC,ndt-virtual-kswrx_1700452331_000000000028E594,0 days 00:00:15.000069
ndt-virtual-h76tn_1700353484_0000000000313551,2024-01-06,5410.0,ndt-virtual-h76tn_1700353484_0000000000313551,2024-01-06 18:19:29.689611 UTC,bbr,2.1186686370355416,5.993,0.3603393700584512,2001:861:2460:5f80:a9ba:2717:ba5b:b096,2024-01-06 18:19:29.689584 UTC,2024-01-06 18:19:44.689712 UTC,ndt-virtual-h76tn_1700353484_0000000000313551,0 days 00:00:15.000128
ndt-virtual-mjxrq_1700352761_000000000031355C,2023-12-18,24203.0,ndt-virtual-mjxrq_1700352761_000000000031355C,2023-12-18 21:48:58.114889 UTC,bbr,2.806668019111444,61.336,0.0104355325571366,2400:9800:4e2:6b77:851:64b:ad21:61f4,2023-12-18 21:48:58.114791 UTC,2023-12-18 21:49:13.115017 UTC,ndt-virtual-mjxrq_1700352761_000000000031355C,0 days 00:00:15.000226
ndt-virtual-qbvlr_1700361304_00000000002BAB96,2023-12-18,205016.0,ndt-virtual-qbvlr_1700361304_00000000002BAB96,2023-12-18 12:02:15.595758 UTC,bbr,3.455838641868263,35.007,0.0,2001:67c:2628:647:d::2af,2023-12-18 12:02:15.595721 UTC,2023-12-18 12:02:30.596748 UTC,ndt-virtual-qbvlr_1700361304_00000000002BAB96,0 days 00:00:15.001027
ndt-virtual-8sqv2_1700448550_00000000002EA723,2023-12-18,24203.0,ndt-virtual-8sqv2_1700448550_00000000002EA723,2023-12-18 15:24:14.485288 UTC,bbr,0.2066327361828857,80.0,0.2437526600595853,2400:9800:331:5a71:1:0:3975:8990,2023-12-18 15:24:14.485252 UTC,2023-12-18 15:24:29.485729 UTC,ndt-virtual-8sqv2_1700448550_00000000002EA723,0 days 00:00:15.000477
ndt-virtual-qbvlr_1700361304_00000000002B8B72,2023-12-18,205016.0,ndt-virtual-qbvlr_1700361304_00000000002B8B72,2023-12-18 09:01:27.957914 UTC,bbr,1.4808432527420887,34.119,0.0,2001:67c:2628:647:13::f1,2023-12-18 09:01:27.957881 UTC,2023-12-18 09:01:42.958981 UTC,ndt-virtual-qbvlr_1700361304_00000000002B8B72,0 days 00:00:15.001100
ndt-virtual-hnlvx_1700355558_00000000001DD86C,2023-12-18,133612.0,ndt-virtual-hnlvx_1700355558_00000000001DD86C,2023-12-18 09:57:19.265725 UTC,bbr,2.0809081869995656,1.4,0.0,2405:6e00:28ed:a720:4dcc:2582:432b:5174,2023-12-18 09:57:19.265686 UTC,2023-12-18 09:57:34.266683 UTC,ndt-virtual-hnlvx_1700355558_00000000001DD86C,0 days 00:00:15.000997
ndt-virtual-cjrtn_1700360580_00000000003395E9,2023-12-18,131445.0,ndt-virtual-cjrtn_1700360580_00000000003395E9,2023-12-18 16:14:22.073045 UTC,bbr,1.4000850331018493,33.0,0.1345995704339769,2001:44c8:4604:e581:9929:dd34:d09a:e665,2023-12-18 16:14:22.073018 UTC,2023-12-18 16:14:37.073551 UTC,ndt-virtual-cjrtn_1700360580_00000000003395E9,0 days 00:00:15.000533
ndt-virtual-4jnzw_1700362727_000000000011B028,2023-12-18,8881.0,ndt-virtual-4jnzw_1700362727_000000000011B028,2023-12-18 07:48:58.377794 UTC,bbr,0.3546620991971936,18.093,0.1209450543978888,2001:9e8:80f9:3800:bd02:2df8:6c91:78f,2023-12-18 07:48:58.377751 UTC,2023-12-18 07:49:13.378493 UTC,ndt-virtual-4jnzw_1700362727_000000000011B028,0 days 00:00:15.000742
ndt-virtual-xvxkc_1700353924_00000000000A6D45,2023-12-18,17421.0,ndt-virtual-xvxkc_1700353924_00000000000A6D45,2023-12-18 01:15:26.165186 UTC,bbr,6.230245536784323,16.592,0.1555322951286319,2001:b400:e3d9:c9c9:bc93:ad2c:c149:4d45,2023-12-18 01:15:26.165145 UTC,2023-12-18 01:15:41.165917 UTC,ndt-virtual-xvxkc_1700353924_00000000000A6D45,0 days 00:00:15.000772
ndt-virtual-j47ft_1699911984_00000000000EFAAD,2023-12-18,43766.0,ndt-virtual-j47ft_1699911984_00000000000EFAAD,2023-12-18 09:46:39.075690 UTC,bbr,10.166289643744504,142.466,0.0,2a02:cb80:40e1:9b90:1872:c514:c2f1:b2c,2023-12-18 09:46:39.075634 UTC,2023-12-18 09:46:54.077672 UTC,ndt-virtual-j47ft_1699911984_00000000000EFAAD,0 days 00:00:15.002038
ndt-virtual-g5rtg_1700452331_000000000018B6CE,2023-12-18,18881.0,ndt-virtual-g5rtg_1700452331_000000000018B6CE,2023-12-18 12:21:40.522432 UTC,bbr,10.731899171008877,15.398,0.0917658697315918,2804:7f0:6540:5f9f:e494:aab7:9a13:cf77,2023-12-18 12:21:40.522382 UTC,2023-12-18 12:21:55.522607 UTC,ndt-virtual-g5rtg_1700452331_000000000018B6CE,0 days 00:00:15.000225
ndt-virtual-nh8r4_1700357634_000000000015430F,2023-12-18,3352.0,ndt-virtual-nh8r4_1700357634_000000000015430F,2023-12-18 16:36:58.665655 UTC,bbr,2.0725091030953617,49.186,0.0,2a02:9130:1a3:4b42:17a1:b13a:4fc8:3382,2023-12-18 16:36:58.665618 UTC,2023-12-18 16:37:13.666023 UTC,ndt-virtual-nh8r4_1700357634_000000000015430F,0 days 00:00:15.000405
ndt-virtual-cjrtn_1700360580_0000000000335868,2023-12-18,45758.0,ndt-virtual-cjrtn_1700360580_0000000000335868,2023-12-18 13:46:32.637699 UTC,bbr,30.418983822684837,42.034,0.0306957357505278,2403:6200:8978:4d18:95ba:f0f8:274d:8ed1,2023-12-18 13:46:32.637643 UTC,2023-12-18 13:46:47.637726 UTC,ndt-virtual-cjrtn_1700360580_0000000000335868,0 days 00:00:15.000083
ndt-virtual-ntcdk_1701823983_0000000000089853,2023-12-18,36492.0,ndt-virtual-ntcdk_1701823983_0000000000089853,2023-12-18 22:18:39.687485 UTC,bbr,71.57311380734727,26.913,0.0039203139136671,2606:40:813a:23db::466:a348,2023-12-18 22:18:39.687435 UTC,2023-12-18 22:18:54.688250 UTC,ndt-virtual-ntcdk_1701823983_0000000000089853,0 days 00:00:15.000815
ndt-virtual-9s5zq_1700447174_00000000001453B0,2023-12-18,8881.0,ndt-virtual-9s5zq_1700447174_00000000001453B0,2023-12-18 06:25:51.647170 UTC,bbr,29.367436016750055,20.132,0.0,2001:9e8:2e2b:9a00:a17a:a119:cd05:c222,2023-12-18 06:25:51.646947 UTC,2023-12-18 06:26:06.647434 UTC,ndt-virtual-9s5zq_1700447174_00000000001453B0,0 days 00:00:15.000487
ndt-virtual-t6pdk_1700353285_00000000002482FD,2023-12-18,20001.0,ndt-virtual-t6pdk_1700353285_00000000002482FD,2023-12-18 03:34:27.323532 UTC,bbr,59.53865031901814,7.572,0.0,2603:8000:a740:6bf2:54a1:fe85:1905:bbb,2023-12-18 03:34:27.323493 UTC,2023-12-18 03:34:42.323680 UTC,ndt-virtual-t6pdk_1700353285_00000000002482FD,0 days 00:00:15.000187
ndt-virtual-phdt5_1700441840_00000000001C4A44,2023-12-18,18881.0,ndt-virtual-phdt5_1700441840_00000000001C4A44,2023-12-18 16:54:27.416480 UTC,bbr,0.5656675985523265,10.012,0.0344174840819136,2804:7f0:b981:ba95:89bb:52bd:6a83:180d,2023-12-18 16:54:27.416448 UTC,2023-12-18 16:54:42.416653 UTC,ndt-virtual-phdt5_1700441840_00000000001C4A44,0 days 00:00:15.000205
ndt-virtual-7s9f5_1700367851_00000000000CEA90,2023-12-18,133481.0,ndt-virtual-7s9f5_1700367851_00000000000CEA90,2023-12-18 09:48:19.038458 UTC,bbr,0.5083544100174034,72.117,0.0336429861239847,2405:9800:bc30:4e35:958e:55ff:1d40:3a90,2023-12-18 09:48:19.038381 UTC,2023-12-18 09:48:34.037620 UTC,ndt-virtual-7s9f5_1700367851_00000000000CEA90,0 days 00:00:14.999239
ndt-virtual-ngnrj_1700354675_00000000001FA64D,2023-12-18,134674.0,ndt-virtual-ngnrj_1700354675_00000000001FA64D,2023-12-18 15:15:47.187037 UTC,bbr,0.3236873070757391,15.078,0.0052189342936172,2402:e280:3e68:2d6:cde3:13b0:81ba:2ab5,2023-12-18 15:15:47.186983 UTC,2023-12-18 15:16:02.187845 UTC,ndt-virtual-ngnrj_1700354675_00000000001FA64D,0 days 00:00:15.000862
ndt-virtual-fb8l2_1700356110_0000000000169B16,2023-12-18,20115.0,ndt-virtual-fb8l2_1700356110_0000000000169B16,2023-12-18 04:18:34.342662 UTC,bbr,6.426520450286716,22.716,7.742475775136382e-05,2600:6c54:7af0:1a90:a19c:badf:fdc3:924,2023-12-18 04:18:34.342621 UTC,2023-12-18 04:18:49.342795 UTC,ndt-virtual-fb8l2_1700356110_0000000000169B16,0 days 00:00:15.000174
ndt-virtual-59vtl_1699911964_00000000002D0B64,2023-12-18,15943.0,ndt-virtual-59vtl_1699911964_00000000002D0B64,2023-12-18 17:56:53.843706 UTC,bbr,265.52694456256427,6.263,0.0838967269039251,2a04:4540:5f03:400:551d:d147:b25d:4b36,2023-12-18 17:56:53.842518 UTC,2023-12-18 17:57:08.843218 UTC,ndt-virtual-59vtl_1699911964_00000000002D0B64,0 days 00:00:15.000700
ndt-virtual-dfflr_1700352761_00000000002FF891,2023-12-18,24203.0,ndt-virtual-dfflr_1700352761_00000000002FF891,2023-12-18 06:36:29.459410 UTC,bbr,4.1636192258663325,46.996,0.0885368441683957,2400:9800:1c0:9f4b:ac61:292f:7625:1bbe,2023-12-18 06:36:29.459380 UTC,2023-12-18 06:36:44.459471 UTC,ndt-virtual-dfflr_1700352761_00000000002FF891,0 days 00:00:15.000091
ndt-virtual-swwrc_1711490307_0000000000006722,2024-03-27,36183.0,ndt-virtual-swwrc_1711490307_0000000000006722,2024-03-27 08:01:27.658533 UTC,bbr,2.7865928196106995,1.619,0.0010006374859613,2a02:26f7:d6c6:6807:0:bfd3:812b:d538,2024-03-27 08:01:27.658487 UTC,2024-03-27 08:01:42.658804 UTC,ndt-virtual-swwrc_1711490307_0000000000006722,0 days 00:00:15.000317
ndt-virtual-25kqc_1711497171_0000000000013CA3,2024-03-27,205016.0,ndt-virtual-25kqc_1711497171_0000000000013CA3,2024-03-27 18:58:07.110930 UTC,bbr,1.899622897160643,34.622,0.0,2001:67c:2628:647:6::24c,2024-03-27 18:58:07.110896 UTC,2024-03-27 18:58:22.111089 UTC,ndt-virtual-25kqc_1711497171_0000000000013CA3,0 days 00:00:15.000193
ndt-virtual-v7b7v_1711509185_0000000000008365,2024-03-27,,ndt-virtual-v7b7v_1711509185_0000000000008365,2024-03-27 21:14:23.672912 UTC,bbr,1.4577707646441658,38.522,0.0,2404:c0:8ce0::49:88e3,2024-03-27 21:14:23.672880 UTC,2024-03-27 21:14:38.673879 UTC,ndt-virtual-v7b7v_1711509185_0000000000008365,0 days 00:00:15.000999
ndt-virtual-25kqc_1711497171_0000000000003102,2024-03-27,205016.0,ndt-virtual-25kqc_1711497171_0000000000003102,2024-03-27 00:03:54.627369 UTC,bbr,10.088557624197827,34.725,0.0,2001:67c:2628:647:6::3db,2024-03-27 00:03:54.627341 UTC,2024-03-27 00:04:09.627562 UTC,ndt-virtual-25kqc_1711497171_0000000000003102,0 days 00:00:15.000221
ndt-virtual-vkxvr_1709769064_00000000001479F3,2024-03-27,26615.0,ndt-virtual-vkxvr_1709769064_00000000001479F3,2024-03-27 00:02:40.892153 UTC,bbr,0.910416881982092,53.462,0.0,2804:214:8610:2f8c:6cd9:752c:1946:5148,2024-03-27 00:02:40.892106 UTC,2024-03-27 00:02:55.892345 UTC,ndt-virtual-vkxvr_1709769064_00000000001479F3,0 days 00:00:15.000239
ndt-virtual-b6vc6_1711502773_00000000000055A7,2024-03-27,13213.0,ndt-virtual-b6vc6_1711502773_00000000000055A7,2024-03-27 13:53:42.251299 UTC,bbr,4.3180462580489385,40.0,0.0162846194819426,2a07:23c0:8:e000::90c3,2024-03-27 13:53:42.251227 UTC,2024-03-27 13:53:57.251531 UTC,ndt-virtual-b6vc6_1711502773_00000000000055A7,0 days 00:00:15.000304
ndt-virtual-qklgf_1711489610_00000000000097AD,2024-03-27,205016.0,ndt-virtual-qklgf_1711489610_00000000000097AD,2024-03-27 17:58:47.110743 UTC,bbr,3.515739184908429,4.144,0.0002429639667981,2001:67c:2660:425:a::32d,2024-03-27 17:58:47.110704 UTC,2024-03-27 17:59:02.111484 UTC,ndt-virtual-qklgf_1711489610_00000000000097AD,0 days 00:00:15.000780
ndt-virtual-gkdc9_1711498153_000000000000C07E,2024-03-27,131445.0,ndt-virtual-gkdc9_1711498153_000000000000C07E,2024-03-27 09:46:04.484547 UTC,bbr,0.959808151444486,36.0,0.1778394015598173,2001:44c8:4085:63e4:bc15:7da5:707c:5121,2024-03-27 09:46:04.484507 UTC,2024-03-27 09:46:19.484735 UTC,ndt-virtual-gkdc9_1711498153_000000000000C07E,0 days 00:00:15.000228
ndt-virtual-25kqc_1711497171_000000000000A3C1,2024-03-27,205016.0,ndt-virtual-25kqc_1711497171_000000000000A3C1,2024-03-27 09:00:41.197426 UTC,bbr,5.468691599257343,34.531,0.0,2001:67c:2628:647:7::363,2024-03-27 09:00:41.197388 UTC,2024-03-27 09:00:56.198151 UTC,ndt-virtual-25kqc_1711497171_000000000000A3C1,0 days 00:00:15.000763
ndt-virtual-gcw4w_1711509119_0000000000027550,2024-03-27,206067.0,ndt-virtual-gcw4w_1711509119_0000000000027550,2024-03-27 18:13:25.037244 UTC,bbr,60.02404314081165,5.44,0.0,2a04:4a43:8d1f:fd8d:ad8a:f0f4:ea0:5148,2024-03-27 18:13:25.037105 UTC,2024-03-27 18:13:40.037153 UTC,ndt-virtual-gcw4w_1711509119_0000000000027550,0 days 00:00:15.000048
ndt-virtual-g2pqt_1711502093_0000000000011D42,2024-03-27,43641.0,ndt-virtual-g2pqt_1711502093_0000000000011D42,2024-03-27 12:27:12.126709 UTC,bbr,22.86843919416004,178.648,0.0,2a11:6101:0:4:e9f8:f772:1daf:6eab,2024-03-27 12:27:12.126629 UTC,2024-03-27 12:27:27.126746 UTC,ndt-virtual-g2pqt_1711502093_0000000000011D42,0 days 00:00:15.000117
ndt-virtual-t8lbg_1711509114_0000000000006F61,2024-03-27,9605.0,ndt-virtual-t8lbg_1711509114_0000000000006F61,2024-03-27 07:15:53.927319 UTC,bbr,2.2932978301124263,40.863,0.0,240a:61:1382:4651:a7aa:99c:7392:1b91,2024-03-27 07:15:53.927284 UTC,2024-03-27 07:16:08.927489 UTC,ndt-virtual-t8lbg_1711509114_0000000000006F61,0 days 00:00:15.000205
ndt-virtual-z5r65_1711493620_000000000000DD87,2024-03-27,26599.0,ndt-virtual-z5r65_1711493620_000000000000DD87,2024-03-27 19:37:41.665997 UTC,bbr,72.9976155640961,95.393,0.0005897314289568,2804:18:7871:6dc5:1c8f:1479:7060:377a,2024-03-27 19:37:41.665965 UTC,2024-03-27 19:37:56.666735 UTC,ndt-virtual-z5r65_1711493620_000000000000DD87,0 days 00:00:15.000770
ndt-virtual-q9cc6_1711509217_000000000000F4F0,2024-03-27,,ndt-virtual-q9cc6_1711509217_000000000000F4F0,2024-03-27 23:27:40.803128 UTC,bbr,2.8668463021742614,54.863,0.0686276872616767,2607:fb90:ee51:d119:74a4:7e72:9d83:4f27,2024-03-27 23:27:40.803082 UTC,2024-03-27 23:27:55.803220 UTC,ndt-virtual-q9cc6_1711509217_000000000000F4F0,0 days 00:00:15.000138
ndt-virtual-z5r65_1711493620_00000000000082FB,2024-03-27,18881.0,ndt-virtual-z5r65_1711493620_00000000000082FB,2024-03-27 13:08:42.457679 UTC,bbr,18.604944053496745,5.469,0.0066451769678194,2804:1b3:a241:40a7:94d9:5826:ba28:c694,2024-03-27 13:08:42.457619 UTC,2024-03-27 13:08:57.458527 UTC,ndt-virtual-z5r65_1711493620_00000000000082FB,0 days 00:00:15.000908
ndt-virtual-8rbbp_1711500599_0000000000004BB5,2024-03-27,577.0,ndt-virtual-8rbbp_1711500599_0000000000004BB5,2024-03-27 16:32:38.139060 UTC,bbr,59.55478077387848,2.303,0.0,2605:b100:140:6ba7:bdcc:f740:1951:bb75,2024-03-27 16:32:38.138998 UTC,2024-03-27 16:32:53.139116 UTC,ndt-virtual-8rbbp_1711500599_0000000000004BB5,0 days 00:00:15.000118
ndt-virtual-rgzml_1711491447_000000000000815E,2024-03-27,17451.0,ndt-virtual-rgzml_1711491447_000000000000815E,2024-03-27 04:26:56.615459 UTC,bbr,1.230891617057998,5.742,0.0,2404:8000:1004:3e4d:c824:e990:e913:4dba,2024-03-27 04:26:56.615426 UTC,2024-03-27 04:27:11.615581 UTC,ndt-virtual-rgzml_1711491447_000000000000815E,0 days 00:00:15.000155
