id,ArchiveURL,Filename
ndt-w5kd2_1596851344_0000000002161285,gs://archive-measurement-lab/ndt/pcap/2021/01/17/20210117T124443.112906Z-pcap-mlab1-mnl01-ndt.tgz,2021/01/17/ndt-w5kd2_1596851344_0000000002161285.pcap.gz
ndt-virtual-jf8xp_1675733899_000000000016CE26,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T023143.455833Z-pcap-mlab1-del03-ndt.tgz,2023/02/24/ndt-virtual-jf8xp_1675733899_000000000016CE26.pcap.gz
ndt-virtual-dwzlh_1676247423_0000000000196ABF,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T041720.531674Z-pcap-mlab2-bom03-ndt.tgz,2023/02/24/ndt-virtual-dwzlh_1676247423_0000000000196ABF.pcap.gz
ndt-zsz76_1673485297_0000000000287C83,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T094341.791021Z-pcap-mlab1-hkg03-ndt.tgz,2023/02/24/ndt-zsz76_1673485297_0000000000287C83.pcap.gz
ndt-virtual-wrrtv_1673544708_00000000001D2090,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T103601.216630Z-pcap-mlab2-hnd06-ndt.tgz,2023/02/24/ndt-virtual-wrrtv_1673544708_00000000001D2090.pcap.gz
ndt-xl98h_1673566233_0000000000752147,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T124523.026847Z-pcap-mlab2-del01-ndt.tgz,2023/02/24/ndt-xl98h_1673566233_0000000000752147.pcap.gz
ndt-gmc6h_1673558179_000000000075C858,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T144939.192203Z-pcap-mlab3-del01-ndt.tgz,2023/02/24/ndt-gmc6h_1673558179_000000000075C858.pcap.gz
ndt-virtual-gpnwj_1675817447_00000000000DC340,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T043102.894518Z-pcap-mlab1-sin02-ndt.tgz,2023/02/24/ndt-virtual-gpnwj_1675817447_00000000000DC340.pcap.gz
ndt-virtual-mrj4d_1672705742_00000000003B5A7E,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T201438.758499Z-pcap-mlab1-tlv01-ndt.tgz,2023/02/24/ndt-virtual-mrj4d_1672705742_00000000003B5A7E.pcap.gz
ndt-4hzdn_1673761664_000000000066CDE3,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T202028.049858Z-pcap-mlab3-maa01-ndt.tgz,2023/02/24/ndt-4hzdn_1673761664_000000000066CDE3.pcap.gz
ndt-virtual-wsbwj_1673545290_0000000000224E67,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T221704.873620Z-pcap-mlab3-gru05-ndt.tgz,2023/02/24/ndt-virtual-wsbwj_1673545290_0000000000224E67.pcap.gz
ndt-virtual-wsbwj_1673545290_00000000002268DE,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T232330.604444Z-pcap-mlab3-gru05-ndt.tgz,2023/02/24/ndt-virtual-wsbwj_1673545290_00000000002268DE.pcap.gz
ndt-c8kss_1673596397_0000000000209F31,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T032711.336676Z-pcap-mlab3-lim04-ndt.tgz,2023/02/24/ndt-c8kss_1673596397_0000000000209F31.pcap.gz
ndt-4hzdn_1673761664_000000000066B5F6,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T112719.069858Z-pcap-mlab3-maa01-ndt.tgz,2023/02/24/ndt-4hzdn_1673761664_000000000066B5F6.pcap.gz
ndt-virtual-gpnwj_1675817447_00000000000E6AB2,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T163833.761111Z-pcap-mlab1-sin02-ndt.tgz,2023/02/24/ndt-virtual-gpnwj_1675817447_00000000000E6AB2.pcap.gz
ndt-77sbx_1673646484_000000000069946E,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T180636.529403Z-pcap-mlab1-maa01-ndt.tgz,2023/02/24/ndt-77sbx_1673646484_000000000069946E.pcap.gz
ndt-virtual-gpnwj_1675817447_00000000000DC34C,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T043102.894518Z-pcap-mlab1-sin02-ndt.tgz,2023/02/24/ndt-virtual-gpnwj_1675817447_00000000000DC34C.pcap.gz
ndt-virtual-n5bvn_1675124482_000000000037442C,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T063249.952080Z-pcap-mlab3-bom03-ndt.tgz,2023/02/24/ndt-virtual-n5bvn_1675124482_000000000037442C.pcap.gz
ndt-77sbx_1673646484_0000000000676AE0,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T153757.246120Z-pcap-mlab1-maa01-ndt.tgz,2023/02/24/ndt-77sbx_1673646484_0000000000676AE0.pcap.gz
ndt-virtual-n5bvn_1675124482_000000000039001C,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T210146.257718Z-pcap-mlab3-bom03-ndt.tgz,2023/02/24/ndt-virtual-n5bvn_1675124482_000000000039001C.pcap.gz
ndt-m2gwk_1673825025_000000000021FB54,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T013023.792871Z-pcap-mlab3-prg06-ndt.tgz,2023/02/24/ndt-m2gwk_1673825025_000000000021FB54.pcap.gz
ndt-virtual-gpnwj_1675817447_00000000000E3D4F,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T134857.706588Z-pcap-mlab1-sin02-ndt.tgz,2023/02/24/ndt-virtual-gpnwj_1675817447_00000000000E3D4F.pcap.gz
ndt-virtual-dwzlh_1676247423_00000000001B577E,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T181422.089700Z-pcap-mlab2-bom03-ndt.tgz,2023/02/24/ndt-virtual-dwzlh_1676247423_00000000001B577E.pcap.gz
ndt-virtual-j7ph5_1677025229_000000000001080F,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T183511.467017Z-pcap-mlab1-oma01-ndt.tgz,2023/02/24/ndt-virtual-j7ph5_1677025229_000000000001080F.pcap.gz
ndt-2s7w9_1673558179_0000000000752560,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T090325.964027Z-pcap-mlab3-del01-ndt.tgz,2023/02/24/ndt-2s7w9_1673558179_0000000000752560.pcap.gz
ndt-bzj9n_1673815805_0000000000649210,gs://archive-measurement-lab/ndt/pcap/2023/02/24/20230224T104053.715504Z-pcap-mlab2-maa02-ndt.tgz,2023/02/24/ndt-bzj9n_1673815805_0000000000649210.pcap.gz
