ts,is_downstream,packet_size,tcp_seq,tcp_flags
1704524768.146539,True,114,660225723,ACKPSH
1704524768.146552,True,114,660228117,ACKPSH
1704524768.14657,True,114,660230893,ACKPSH
1704524768.154131,True,114,660233669,ACKPSH
1704524768.159421,True,114,660236445,ACK
1704524768.216587,False,114,3826565492,ACKPSH
1704524768.216608,True,98,660237833,ACK
1704524768.224553,False,86,3826566607,ACK
1704524768.224553,False,86,3826566607,ACK
1704524768.224553,False,86,3826566607,ACK
1704524768.224553,False,86,3826566607,ACK
1704524768.224553,False,86,3826566607,ACK
1704524768.224579,True,114,660237833,ACKPSH
1704524768.227236,True,114,660240609,ACKPSH
1704524768.232535,True,114,660243385,ACKPSH
1704524768.237823,True,114,660246161,ACKPSH
1704524768.243109,True,114,660248937,ACKPSH
1704524768.2484,True,114,660251713,ACKPSH
1704524768.253683,True,114,660254489,ACKPSH
1704524768.258995,True,114,660257265,ACKPSH
1704524768.264286,True,114,660260041,ACKPSH
1704524768.269575,True,114,660262817,ACKPSH
1704524768.304696,False,86,3826566607,ACK
1704524768.304696,False,86,3826566607,ACK
1704524768.304696,False,86,3826566607,ACK
1704524768.304697,False,86,3826566607,ACK
1704524768.304734,True,114,660265593,ACKPSH
1704524768.307386,True,114,660268369,ACKPSH
1704524768.312678,True,114,660271145,ACKPSH
1704524768.317376,True,114,660273921,ACKPSH
1704524768.322088,True,114,660276697,ACKPSH
1704524768.326793,True,114,660279473,ACKPSH
1704524768.331499,True,114,660282249,ACKPSH
1704524768.336206,True,114,660285025,ACKPSH
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377096,False,86,3826566607,ACK
1704524768.377124,True,114,660287801,ACKPSH
1704524768.379478,True,114,660290577,ACKPSH
1704524768.384202,True,114,660293353,ACKPSH
1704524768.384545,False,86,3826566607,ACK
1704524768.384545,False,86,3826566607,ACK
1704524768.384545,False,86,3826566607,ACK
1704524768.384545,False,86,3826566607,ACK
1704524768.386827,True,114,660296129,ACKPSH
1704524768.389488,True,114,660298905,ACKPSH
1704524768.392096,True,114,660301681,ACKPSH
1704524768.394693,True,114,660304457,ACKPSH
1704524768.397281,True,114,660307233,ACKPSH
1704524768.399877,True,114,660310009,ACKPSH
1704524768.402477,True,114,660312785,ACKPSH
1704524768.405076,True,114,660315561,ACKPSH
1704524768.407678,True,114,660318337,ACKPSH
1704524768.41026,True,114,660321113,ACKPSH
1704524768.41286,True,114,660323889,ACKPSH
1704524768.415456,True,114,660326665,ACKPSH
1704524768.418054,True,114,660329441,ACKPSH
1704524768.420642,True,114,660332217,ACKPSH
1704524768.423235,True,114,660334993,ACKPSH
1704524768.425826,True,114,660337769,ACKPSH
1704524768.428438,True,114,660340545,ACKPSH
1704524768.431026,True,114,660343321,ACKPSH
1704524768.456624,False,86,3826566607,ACK
1704524768.456625,False,86,3826566607,ACK
1704524768.456646,True,114,660346097,ACK
1704524768.457302,True,114,660347485,ACKPSH
1704524768.459903,True,114,660350261,ACKPSH
1704524768.462501,True,114,660353037,ACKPSH
1704524768.497742,False,86,3826566607,ACK
