ts,is_downstream,packet_size,tcp_seq,tcp_flags
1702900935.595781,True,114,2647744491,ACKPSH
1702900935.59581,True,114,2647746885,ACKPSH
1702900935.59584,True,114,2647749661,ACKPSH
1702900935.599356,True,114,2647752437,ACKPSH
1702900935.601811,True,114,2647755213,ACK
1702900935.630633,False,86,3662528148,ACK
1702900935.630654,True,114,2647756601,ACKPSH
1702900935.630866,False,86,3662528148,ACK
1702900935.630866,False,86,3662528148,ACK
1702900935.630866,False,86,3662528148,ACK
1702900935.631892,True,114,2647759377,ACKPSH
1702900935.63437,True,114,2647762153,ACKPSH
1702900935.63439,False,86,3662528148,ACK
1702900935.636829,True,114,2647764929,ACKPSH
1702900935.636924,False,86,3662528148,ACK
1702900935.639292,True,114,2647767705,ACKPSH
1702900935.641769,True,114,2647770481,ACKPSH
1702900935.644226,True,114,2647773257,ACKPSH
1702900935.64669,True,114,2647776033,ACKPSH
1702900935.649146,True,114,2647778809,ACKPSH
1702900935.651616,True,114,2647781585,ACKPSH
1702900935.665719,False,86,3662528148,ACK
1702900935.665738,True,114,2647784361,ACKPSH
1702900935.666873,True,114,2647787137,ACK
1702900935.666957,False,86,3662528148,ACK
1702900935.667969,True,114,2647788525,ACKPSH
1702900935.66937,False,86,3662528148,ACK
1702900935.670215,True,114,2647791301,ACKPSH
1702900935.671977,False,86,3662528148,ACK
1702900935.672445,True,114,2647794077,ACKPSH
1702900935.674279,False,86,3662528148,ACK
1702900935.674523,True,114,2647796853,ACKPSH
1702900935.676627,True,114,2647799629,ACKPSH
1702900935.676858,False,86,3662528148,ACK
1702900935.67868,True,114,2647802405,ACKPSH
1702900935.679265,False,86,3662528148,ACK
1702900935.680774,True,114,2647805181,ACKPSH
1702900935.681763,False,86,3662528148,ACK
1702900935.682826,True,114,2647807957,ACKPSH
1702900935.684253,False,86,3662528148,ACK
1702900935.684903,True,114,2647810733,ACKPSH
1702900935.686668,False,86,3662528148,ACK
1702900935.686992,True,114,2647813509,ACKPSH
1702900935.688944,True,114,2647816285,ACKPSH
1702900935.690789,True,114,2647819061,ACK
1702900935.691659,True,114,2647820449,ACKPSH
1702900935.693397,True,114,2647823225,ACKPSH
1702900935.695135,True,114,2647826001,ACKPSH
1702900935.696886,True,114,2647828777,ACKPSH
1702900935.698628,True,114,2647831553,ACKPSH
1702900935.700375,True,114,2647834329,ACKPSH
1702900935.700772,False,86,3662528148,ACK
1702900935.701989,False,86,3662528148,ACK
1702900935.702118,True,114,2647837105,ACKPSH
1702900935.703106,False,86,3662528148,ACK
1702900935.703864,True,114,2647839881,ACKPSH
1702900935.705088,True,114,2647842657,ACKPSH
1702900935.705207,False,86,3662528148,ACK
1702900935.706297,True,114,2647845433,ACKPSH
1702900935.707481,False,86,3662528148,ACK
1702900935.707499,True,114,2647848209,ACKPSH
1702900935.708664,True,114,2647850985,ACKPSH
1702900935.70924,True,114,2647852373,ACKPSH
1702900935.709559,False,86,3662528148,ACK
1702900935.710414,True,114,2647855149,ACKPSH
1702900935.71156,True,114,2647857925,ACKPSH
1702900935.71163,False,86,3662528148,ACK
1702900935.712701,True,114,2647860701,ACKPSH
1702900935.713714,False,86,3662528148,ACK
1702900935.713834,True,114,2647863477,ACKPSH
1702900935.714935,True,114,2647866253,ACKPSH
