ts,is_downstream,packet_size,tcp_seq,tcp_flags
1711497760.892173,True,114,3365894548,ACKPSH
1711497760.892196,True,114,3365896942,ACKPSH
1711497760.892228,True,114,3365899718,ACKPSH
1711497760.90579,True,114,3365902494,ACKPSH
1711497760.915268,True,114,3365905270,ACK
1711497760.967964,False,86,1585503540,ACK
1711497760.967964,False,86,1585503540,ACK
1711497760.96798,True,114,3365906658,ACKPSH
1711497760.969417,False,86,1585503540,ACK
1711497760.972791,True,114,3365909434,ACKPSH
1711497760.982247,True,114,3365912210,ACKPSH
1711497760.994498,False,86,1585503540,ACK
1711497760.994498,False,86,1585503540,ACK
1711497760.99451,True,114,3365914986,ACKPSH
1711497761.001213,True,114,3365917762,ACKPSH
1711497761.033481,False,86,1585503540,ACK
1711497761.033481,False,86,1585503540,ACK
1711497761.033497,True,114,3365920538,ACK
1711497761.036438,True,114,3365921926,ACK
1711497761.088501,False,86,1585503540,ACK
1711497761.088501,False,86,1585503540,ACK
1711497761.088501,False,86,1585503540,ACK
1711497761.088501,False,86,1585503540,ACK
1711497761.088514,True,114,3365923314,ACK
1711497761.090892,True,114,3365924702,ACKPSH
1711497761.092557,False,86,1585503540,ACK
1711497761.092557,False,86,1585503540,ACK
1711497761.100411,True,114,3365927478,ACKPSH
1711497761.108846,True,114,3365930254,ACKPSH
1711497761.114505,False,86,1585503540,ACK
1711497761.114505,False,86,1585503540,ACK
1711497761.114505,False,86,1585503540,ACK
1711497761.114505,False,86,1585503540,ACK
1711497761.114505,False,86,1585503540,ACK
1711497761.115919,False,86,1585503540,ACK
1711497761.115919,False,86,1585503540,ACK
1711497761.116747,True,114,3365933030,ACKPSH
1711497761.118461,False,86,1585503540,ACK
1711497761.124674,True,114,3365935806,ACKPSH
1711497761.125617,False,86,1585503540,ACK
1711497761.132615,True,114,3365938582,ACKPSH
1711497761.138288,True,114,3365941358,ACKPSH
1711497761.143958,True,114,3365944134,ACKPSH
1711497761.149621,True,114,3365946910,ACKPSH
1711497761.155281,True,114,3365949686,ACKPSH
1711497761.158448,False,86,1585503540,ACK
1711497761.160947,True,114,3365952462,ACKPSH
1711497761.166504,False,86,1585503540,ACK
1711497761.166606,True,114,3365955238,ACKPSH
1711497761.167617,False,86,1585503540,ACK
1711497761.172278,True,114,3365958014,ACKPSH
1711497761.177967,True,114,3365960790,ACKPSH
1711497761.21737,False,86,1585503540,ACK
1711497761.217387,True,114,3365963566,ACK
1711497761.217392,False,86,1585503540,ACK
1711497761.217392,False,86,1585503540,ACK
1711497761.217392,False,86,1585503540,ACK
1711497761.217392,False,86,1585503540,ACK
1711497761.217392,False,86,1585503540,ACK
1711497761.218806,True,114,3365964954,ACKPSH
1711497761.224479,True,114,3365967730,ACKPSH
1711497761.23935,False,86,1585503540,ACK
1711497761.239362,True,114,3365970506,ACKPSH
1711497761.245385,False,86,1585503540,ACK
1711497761.245403,True,114,3365973282,ACK
1711497761.251374,False,86,1585503540,ACK
1711497761.251403,True,114,3365974670,ACK
1711497761.27947,False,86,1585503540,ACK
1711497761.27948,True,114,3365976058,ACK
1711497761.282452,False,86,1585503540,ACK
1711497761.282452,False,86,1585503540,ACK
1711497761.282463,True,114,3365977446,ACK
1711497761.283492,False,86,1585503540,ACK
1711497761.283492,False,86,1585503540,ACK
1711497761.283875,True,114,3365978834,ACK
1711497761.285629,False,86,1585503540,ACK
1711497761.286677,True,114,3365980222,ACKPSH
1711497761.294448,False,86,1585503540,ACK
1711497761.294465,True,114,3365982998,ACKPSH
1711497761.299518,False,86,1585503540,ACK
1711497761.299534,True,114,3365985774,ACK
1711497761.419473,False,86,1585503540,ACK
1711497761.419473,False,86,1585503540,ACK
1711497761.419489,True,114,3365987162,ACK
1711497761.433344,False,86,1585503540,ACK
1711497761.433364,True,114,3365988550,ACKPSH
1711497761.434915,False,86,1585503540,ACK
1711497761.435443,False,86,1585503540,ACK
1711497761.435566,False,86,1585503540,ACK
1711497761.436191,True,114,3365991326,ACKPSH
1711497761.436476,False,86,1585503540,ACK
1711497761.437296,False,86,1585503540,ACK
1711497761.438427,False,86,1585503540,ACK
1711497761.441767,True,114,3365994102,ACKPSH
1711497761.447384,True,114,3365996878,ACKPSH
1711497761.511486,False,86,1585503540,ACK
1711497761.511486,False,86,1585503540,ACK
1711497761.511501,True,114,3365999654,ACK
1711497761.511679,False,86,1585503540,ACK
1711497761.511679,False,86,1585503540,ACK
1711497761.511679,False,86,1585503540,ACK
1711497761.512914,True,114,3366001042,ACKPSH
1711497761.513207,False,114,1585503540,ACKPSH
1711497761.518524,True,114,3366003818,ACKPSH
1711497761.56031,True,86,3366006594,ACK
1711497761.630437,False,86,1585503587,ACK
1711497761.630437,False,86,1585503587,ACK
1711497761.63045,True,114,3366006594,ACKPSH
1711497761.633298,True,114,3366009370,ACKPSH
1711497761.698959,False,86,1585503587,ACK
1711497761.698971,True,114,3366012146,ACKPSH
1711497761.700192,False,86,1585503587,ACK
1711497761.700192,False,86,1585503587,ACK
1711497761.700192,False,86,1585503587,ACK
1711497761.701786,True,114,3366014922,ACKPSH
1711497761.702195,False,86,1585503587,ACK
1711497761.702195,False,86,1585503587,ACK
1711497761.702195,False,86,1585503587,ACK
1711497761.707384,True,114,3366017698,ACKPSH
1711497761.710539,False,86,1585503587,ACK
1711497761.712984,True,114,3366020474,ACKPSH
1711497761.718585,True,114,3366023250,ACKPSH
1711497761.719438,False,86,1585503587,ACK
1711497761.722438,False,114,1585503540,ACKPSH
1711497761.724182,True,114,3366026026,ACKPSH
1711497761.729779,True,114,3366028802,ACKPSH
1711497761.73538,True,98,3366031578,ACK
1711497761.735382,True,114,3366031578,ACKPSH
1711497761.74093,True,110,3366034330,ACK
1711497761.77036,False,86,1585503587,ACK
1711497761.770375,True,114,3366034354,ACKPSH
1711497761.778359,False,86,1585503587,ACK
1711497761.778377,True,114,3366037130,ACKPSH
1711497761.88952,False,86,1585503587,ACK
1711497761.88952,False,86,1585503587,ACK
1711497761.889533,True,114,3366039906,ACKPSH
1711497761.892338,True,114,3366042682,ACK
1711497761.895133,True,114,3366044070,ACKPSH
1711497761.965502,False,86,1585503587,ACK
1711497761.965502,False,86,1585503587,ACK
1711497761.965502,False,86,1585503587,ACK
1711497761.965502,False,86,1585503587,ACK
1711497761.965521,True,114,3366046846,ACKPSH
1711497761.968328,True,114,3366049622,ACKPSH
1711497761.973923,True,114,3366052398,ACKPSH
1711497762.030587,False,86,1585503587,ACK
1711497762.030587,False,86,1585503587,ACK
1711497762.030617,True,114,3366055174,ACKPSH
1711497762.030632,False,86,1585503587,ACK
1711497762.033408,True,114,3366057950,ACKPSH
1711497762.131564,False,86,1585503587,ACK
1711497762.131564,False,86,1585503587,ACK
1711497762.131564,False,86,1585503587,ACK
1711497762.131564,False,86,1585503587,ACK
1711497762.131564,False,86,1585503587,ACK
