ts,is_downstream,packet_size,tcp_seq,tcp_flags
1704578753.540862,True,114,4082936714,ACKPSH
1704578753.540876,True,114,4082939108,ACKPSH
1704578753.540894,True,114,4082941884,ACKPSH
1704578753.54101,True,114,4082944660,ACKPSH
1704578753.543309,True,114,4082947436,ACK
1704578753.574903,False,86,3545332888,ACK
1704578753.574914,True,114,4082948824,ACKPSH
1704578753.575094,False,86,3545332888,ACK
1704578753.575094,False,86,3545332888,ACK
1704578753.575145,False,86,3545332888,ACK
1704578753.57518,False,86,3545332888,ACK
1704578753.576128,True,114,4082951600,ACKPSH
1704578753.577437,False,86,3545332888,ACK
1704578753.578523,True,114,4082954376,ACKPSH
1704578753.580921,True,114,4082957152,ACKPSH
1704578753.583331,True,114,4082959928,ACKPSH
1704578753.58572,True,114,4082962704,ACKPSH
1704578753.588116,True,114,4082965480,ACKPSH
1704578753.590512,True,114,4082968256,ACKPSH
1704578753.592921,True,114,4082971032,ACKPSH
1704578753.595312,True,114,4082973808,ACKPSH
1704578753.609121,False,86,3545332888,ACK
1704578753.609134,True,114,4082976584,ACKPSH
1704578753.610247,True,114,4082979360,ACKPSH
1704578753.610344,False,86,3545332888,ACK
1704578753.612417,True,114,4082982136,ACKPSH
1704578753.612727,False,86,3545332888,ACK
1704578753.614596,True,114,4082984912,ACKPSH
1704578753.615157,False,86,3545332888,ACK
1704578753.616767,True,114,4082987688,ACKPSH
1704578753.617521,False,86,3545332888,ACK
1704578753.618831,True,114,4082990464,ACKPSH
1704578753.619954,False,86,3545332888,ACK
1704578753.620825,True,114,4082993240,ACKPSH
1704578753.622382,False,86,3545332888,ACK
1704578753.62285,True,114,4082996016,ACKPSH
1704578753.624673,False,86,3545332888,ACK
1704578753.624877,True,114,4082998792,ACKPSH
1704578753.626917,True,114,4083001568,ACKPSH
1704578753.627117,False,86,3545332888,ACK
1704578753.627192,False,86,3545332888,ACK
1704578753.628933,True,114,4083004344,ACKPSH
1704578753.62951,False,86,3545332888,ACK
1704578753.630956,True,114,4083007120,ACKPSH
1704578753.632984,True,114,4083009896,ACK
1704578753.633954,True,114,4083011284,ACKPSH
1704578753.635895,True,114,4083014060,ACKPSH
1704578753.63771,True,114,4083016836,ACKPSH
1704578753.639534,True,114,4083019612,ACKPSH
1704578753.641354,True,114,4083022388,ACKPSH
1704578753.643162,True,114,4083025164,ACKPSH
1704578753.643307,False,86,3545332888,ACK
1704578753.644475,False,86,3545332888,ACK
1704578753.645003,True,114,4083027940,ACKPSH
1704578753.646602,False,86,3545332888,ACK
1704578753.646819,True,114,4083030716,ACKPSH
1704578753.648021,True,114,4083033492,ACKPSH
1704578753.648779,False,86,3545332888,ACK
1704578753.649146,True,114,4083036268,ACKPSH
1704578753.650274,True,114,4083039044,ACKPSH
1704578753.651003,False,86,3545332888,ACK
1704578753.65138,True,114,4083041820,ACKPSH
1704578753.65194,True,114,4083043208,ACKPSH
1704578753.653033,False,86,3545332888,ACK
1704578753.653069,True,114,4083045984,ACKPSH
1704578753.654195,True,114,4083048760,ACKPSH
1704578753.655076,False,86,3545332888,ACK
1704578753.655306,True,114,4083051536,ACKPSH
1704578753.656395,True,114,4083054312,ACKPSH
1704578753.657431,False,86,3545332888,ACK
