ts,is_downstream,packet_size,tcp_seq,tcp_flags
1702922213.843744,True,114,2683443211,ACKPSH
1702922213.843801,True,114,2683445605,ACKPSH
1702922213.844391,True,114,2683449185,ACKPSH
1702922213.845166,True,114,2683453385,ACK
1702922213.850638,False,74,860735284,ACK
1702922213.850651,True,114,2683454785,ACKPSH
1702922213.851053,True,114,2683458985,ACKPSH
1702922213.851191,False,74,860735284,ACK
1702922213.851805,True,114,2683463185,ACKPSH
1702922213.851849,False,74,860735284,ACK
1702922213.85257,True,114,2683467385,ACKPSH
1702922213.853363,True,114,2683471585,ACKPSH
1702922213.854081,True,114,2683475785,ACKPSH
1702922213.854841,True,114,2683479985,ACKPSH
1702922213.857424,False,74,860735284,ACK
1702922213.857464,True,114,2683482785,ACKPSH
1702922213.85772,False,74,860735284,ACK
1702922213.85789,True,114,2683486985,ACKPSH
1702922213.858481,False,74,860735284,ACK
1702922213.858622,True,114,2683491185,ACKPSH
1702922213.859309,False,74,860735284,ACK
1702922213.85936,True,114,2683495385,ACKPSH
1702922213.859581,False,74,860735284,ACK
1702922213.860081,False,74,860735284,ACK
1702922213.860122,True,114,2683499585,ACKPSH
1702922213.860704,False,74,860735284,ACK
1702922213.860971,False,74,860735284,ACK
1702922213.861057,True,114,2683505185,ACKPSH
1702922213.861428,False,74,860735284,ACK
1702922213.861993,True,114,2683510785,ACKPSH
1702922213.862764,True,114,2683516385,ACKPSH
1702922213.863117,True,114,2683519185,ACKPSH
1702922213.863994,True,114,2683526185,ACKPSH
1702922213.864401,False,74,860735284,ACK
1702922213.864775,False,74,860735284,ACK
1702922213.864857,True,114,2683533185,ACKPSH
1702922213.865251,False,74,860735284,ACK
1702922213.865842,True,114,2683544385,ACKPSH
1702922213.866097,False,74,860735284,ACK
1702922213.866382,False,74,860735284,ACK
1702922213.866717,True,114,2683555585,ACKPSH
1702922213.866872,False,74,860735284,ACK
1702922213.867601,True,114,2683566785,ACKPSH
1702922213.867751,False,74,860735284,ACK
1702922213.868051,False,74,860735284,ACK
1702922213.868571,True,114,2683579385,ACKPSH
1702922213.868707,False,74,860735284,ACK
1702922213.868863,True,114,2683583585,ACKPSH
1702922213.869342,False,74,860735284,ACK
1702922213.869808,True,114,2683596185,ACKPSH
1702922213.869834,False,74,860735284,ACK
1702922213.8707,False,74,860735284,ACK
1702922213.870749,True,114,2683608785,ACKPSH
1702922213.870942,False,74,860735284,ACK
1702922213.871561,False,74,860735284,ACK
1702922213.871687,True,114,2683622785,ACKPSH
1702922213.871862,False,74,860735284,ACK
1702922213.87245,False,74,860735284,ACK
1702922213.872615,True,114,2683636785,ACKPSH
1702922213.872816,False,74,860735284,ACK
1702922213.873142,True,114,2683647985,ACKPSH
1702922213.873394,False,74,860735284,ACK
1702922213.873691,False,74,860735284,ACK
1702922213.874084,True,114,2683668985,ACKPSH
1702922213.874279,False,74,860735284,ACK
1702922213.874655,False,74,860735284,ACK
1702922213.875042,True,114,2683694185,ACKPSH
1702922213.875258,False,74,860735284,ACK
1702922213.875537,False,74,860735284,ACK
1702922213.875741,True,114,2683712385,ACKPSH
1702922213.875855,False,74,860735284,ACK
1702922213.876472,False,74,860735284,ACK
1702922213.87672,True,114,2683738985,ACKPSH
1702922213.876788,False,74,860735284,ACK
1702922213.877418,False,74,860735284,ACK
1702922213.877698,True,114,2683769785,ACKPSH
1702922213.877781,False,74,860735284,ACK
1702922213.877891,True,114,2683776785,ACKPSH
1702922213.878365,False,74,860735284,ACK
1702922213.87862,False,74,860735284,ACK
1702922213.878847,True,114,2683810385,ACKPSH
1702922213.879365,False,74,860735284,ACK
1702922213.879537,False,74,860735284,ACK
1702922213.879648,True,114,2683841185,ACKPSH
1702922213.879998,False,74,860735284,ACK
1702922213.880596,True,114,2683877585,ACKPSH
1702922213.880796,False,74,860735284,ACK
1702922213.881054,False,74,860735284,ACK
1702922213.881233,True,114,2683905585,ACKPSH
1702922213.881655,False,74,860735284,ACK
1702922213.881955,False,74,860735284,ACK
1702922213.882199,True,114,2683953185,ACKPSH
1702922213.882337,False,74,860735284,ACK
1702922213.882679,False,74,860735284,ACK
1702922213.88349,False,74,860735284,ACK
1702922213.883506,True,114,2683969985,ACKPSH
1702922213.883834,False,74,860735284,ACK
1702922213.884227,False,74,860735284,ACK
1702922213.884624,False,74,860735284,ACK
1702922213.88497,False,74,860735284,ACK
1702922213.885603,False,74,860735284,ACK
1702922213.885889,False,74,860735284,ACK
1702922213.886221,False,74,860735284,ACK
1702922213.886684,False,74,860735284,ACK
1702922213.886933,False,74,860735284,ACK
1702922213.88726,False,74,860735284,ACK
1702922213.887606,False,74,860735284,ACK
1702922213.887788,False,74,860735284,ACK
1702922213.887788,False,74,860735284,ACK
1702922213.8878,True,114,2683983961,ACKPSH
1702922213.888245,False,74,860735284,ACK
1702922213.888254,True,114,2684002097,ACKPSH
1702922213.888441,True,114,2684034385,ACKPSH
1702922213.888516,False,74,860735284,ACK
1702922213.888907,False,74,860735284,ACK
1702922213.889178,True,114,2684098785,ACKPSH
1702922213.88925,False,74,860735284,ACK
1702922213.895404,False,74,860735284,ACK
1702922213.895405,False,74,860735284,ACK
1702922213.895405,False,74,860735284,ACK
1702922213.895405,False,74,860735284,ACK
1702922213.895424,True,114,2684163185,ACKPSH
1702922213.895448,False,74,860735284,ACK
1702922213.895457,True,114,2684168625,ACKPSH
1702922213.895478,False,74,860735284,ACK
1702922213.895708,False,74,860735284,ACK
1702922213.895925,False,74,860735284,ACK
1702922213.896573,False,74,860735284,ACK
1702922213.896583,True,114,2684227585,ACKPSH
1702922213.896815,False,74,860735284,ACK
1702922213.902094,False,74,860735284,ACK
1702922213.902623,False,74,860735284,ACK
1702922213.902741,False,74,860735284,ACK
1702922213.903288,False,74,860735284,ACK
1702922213.903785,False,74,860735284,ACK
1702922213.907311,False,74,860735284,ACK
1702922213.907325,True,114,2684269337,ACKPSH
1702922213.907464,True,114,2684291985,ACKPSH
1702922213.907684,False,74,860735284,ACK
1702922213.908091,True,114,2684356385,ACKPSH
1702922213.908721,True,114,2684420785,ACKPSH
1702922213.909347,True,114,2684485185,ACKPSH
1702922213.910012,True,114,2684549585,ACKPSH
1702922213.910646,True,114,2684613985,ACKPSH
1702922213.911287,True,114,2684678385,ACKPSH
1702922213.911907,True,114,2684742785,ACKPSH
1702922213.912544,True,114,2684807185,ACKPSH
1702922213.913243,True,114,2684871585,ACKPSH
1702922213.913849,True,114,2684935985,ACKPSH
1702922213.91424,False,74,860735284,ACK
1702922213.914466,True,114,2685000385,ACKPSH
1702922213.914739,False,74,860735284,ACK
1702922213.914938,False,74,860735284,ACK
1702922213.915101,True,114,2685064785,ACKPSH
1702922213.915589,False,74,860735284,ACK
1702922213.91581,False,74,860735284,ACK
1702922213.915991,False,74,860735284,ACK
1702922213.916033,True,114,2685075985,ACKPSH
1702922213.916432,False,74,860735284,ACK
1702922213.916952,False,74,860735284,ACK
1702922213.916973,True,114,2685087185,ACKPSH
1702922213.917314,False,74,860735284,ACK
1702922213.917864,False,74,860735284,ACK
1702922213.917886,True,114,2685098385,ACKPSH
1702922213.917974,False,74,860735284,ACK
1702922213.918645,False,74,860735284,ACK
1702922213.918813,True,114,2685109585,ACKPSH
1702922213.918834,False,74,860735284,ACK
1702922213.919146,False,74,860735284,ACK
1702922213.919468,False,74,860735284,ACK
1702922213.919468,False,74,860735284,ACK
1702922213.919773,True,114,2685120785,ACKPSH
1702922213.920141,False,74,860735284,ACK
1702922213.920211,False,74,860735284,ACK
1702922213.920383,True,114,2685129185,ACKPSH
1702922213.920533,False,74,860735284,ACK
1702922213.920837,False,74,860735284,ACK
