ts,is_downstream,packet_size,tcp_seq,tcp_flags
1702892799.075717,True,114,3908427886,ACKPSH
1702892799.075736,True,114,3908430280,ACKPSH
1702892799.075761,True,114,3908433056,ACKPSH
1702892799.097932,True,114,3908435832,ACKPSH
1702892799.113477,True,114,3908438608,ACK
1702892799.5291,False,86,2380897210,ACK
1702892799.529142,True,114,3908439996,ACKPSH
1702892799.530083,False,86,2380897210,ACK
1702892799.536933,True,114,3908442772,ACKPSH
1702892799.537261,False,86,2380897210,ACK
1702892799.538122,False,86,2380897210,ACK
1702892799.549769,False,114,2380896127,ACKPSH
1702892799.552451,True,114,3908445548,ACKPSH
1702892799.567998,True,114,3908448324,ACK
1702892799.575756,True,114,3908449712,ACKPSH
1702892799.591298,True,98,3908452488,ACK
1702892799.591301,True,114,3908452488,ACKPSH
1702892799.592985,False,86,2380897210,ACK
1702892799.606805,True,114,3908455264,ACKPSH
1702892799.622342,True,114,3908458040,ACKPSH
1702892799.637878,True,114,3908460816,ACKPSH
1702892799.681768,False,86,2380897210,ACK
1702892799.681828,True,114,3908463592,ACKPSH
1702892799.712523,False,86,2380897210,ACK
1702892799.71257,True,114,3908466368,ACKPSH
1702892799.751988,False,86,2380897210,ACK
1702892799.751988,False,86,2380897210,ACK
1702892799.751988,False,86,2380897210,ACK
1702892799.751988,False,86,2380897210,ACK
1702892799.751988,False,86,2380897210,ACK
1702892799.751988,False,86,2380897210,ACK
1702892799.752031,True,114,3908469144,ACK
1702892799.755922,True,114,3908470532,ACKPSH
1702892799.771463,True,114,3908473308,ACKPSH
1702892799.792081,False,86,2380897210,ACK
1702892799.792081,False,86,2380897210,ACK
1702892799.792081,False,86,2380897210,ACK
1702892799.792133,True,114,3908476084,ACKPSH
1702892799.802542,True,114,3908478860,ACKPSH
1702892799.81808,True,114,3908481636,ACKPSH
1702892799.832568,False,86,2380897210,ACK
1702892799.832569,False,86,2380897210,ACK
1702892799.833591,True,114,3908484412,ACKPSH
1702892799.849151,True,114,3908487188,ACKPSH
1702892799.864693,True,114,3908489964,ACKPSH
1702892799.872771,False,86,2380897210,ACK
1702892799.872771,False,86,2380897210,ACK
1702892799.880194,True,114,3908492740,ACK
1702892799.887959,True,114,3908494128,ACKPSH
1702892799.896324,True,114,3908496904,ACKPSH
1702892799.911724,False,86,2380897210,ACK
1702892799.911724,False,86,2380897210,ACK
1702892799.911761,True,114,3908499680,ACKPSH
1702892799.915714,True,114,3908502456,ACKPSH
1702892799.952704,False,86,2380897210,ACK
1702892799.952705,False,86,2380897210,ACK
1702892799.952705,False,86,2380897210,ACK
1702892799.952755,True,114,3908505232,ACKPSH
1702892799.956664,True,114,3908508008,ACKPSH
1702892799.964407,True,114,3908510784,ACKPSH
1702892799.972168,True,114,3908513560,ACKPSH
1702892799.9799,True,114,3908516336,ACKPSH
1702892799.992381,False,86,2380897210,ACK
1702892799.992382,False,86,2380897210,ACK
1702892799.992382,False,86,2380897210,ACK
1702892799.992382,False,86,2380897257,ACK
1702892799.992435,True,114,3908519112,ACKPSH
1702892799.996332,True,114,3908521888,ACKPSH
1702892800.004078,True,114,3908524664,ACKPSH
1702892800.011842,True,114,3908527440,ACKPSH
1702892800.019564,True,114,3908530216,ACKPSH
1702892800.027326,True,114,3908532992,ACKPSH
1702892800.032732,False,114,2380897210,ACKPSH
1702892800.032733,False,86,2380897257,ACK
1702892800.032733,False,86,2380897257,ACK
1702892800.03509,True,86,3908535768,ACK
1702892800.035095,True,114,3908535768,ACKPSH
1702892800.042817,True,114,3908538544,ACKPSH
1702892800.05061,True,114,3908541320,ACKPSH
1702892800.058151,True,114,3908544096,ACKPSH
1702892800.112546,False,86,2380897257,ACK
1702892800.112546,False,86,2380897257,ACK
