ts,is_downstream,packet_size,tcp_seq,tcp_flags
1673184663.892436,True,2446,2383833009,ACKPSH
1673184663.892449,True,2868,2383835403,ACKPSH
1673184663.89247,True,2868,2383838219,ACKPSH
1673184663.892708,True,2868,2383841035,ACKPSH
1673184663.894823,True,1460,2383843851,ACK
1673184663.930459,False,52,2329403969,ACK
1673184663.930474,True,2868,2383845259,ACKPSH
1673184663.931642,True,2868,2383848075,ACKPSH
1673184663.932482,False,52,2329403969,ACK
1673184663.932482,False,52,2329403969,ACK
1673184663.932482,False,52,2329403969,ACK
1673184663.932482,False,52,2329403969,ACK
1673184663.933958,True,2868,2383850891,ACKPSH
1673184663.936269,True,2868,2383853707,ACKPSH
1673184663.93857,True,2868,2383856523,ACKPSH
1673184663.940901,True,2868,2383859339,ACKPSH
1673184663.943213,True,2868,2383862155,ACKPSH
1673184663.945522,True,2868,2383864971,ACKPSH
1673184663.947843,True,2868,2383867787,ACKPSH
1673184663.950153,True,2868,2383870603,ACKPSH
1673184663.985474,False,52,2329403969,ACK
1673184663.985497,True,2868,2383873419,ACKPSH
1673184663.986661,True,2868,2383876235,ACKPSH
1673184663.988463,False,52,2329403969,ACK
1673184663.98898,True,2868,2383879051,ACKPSH
1673184663.989448,False,52,2329403969,ACK
1673184663.991314,True,2868,2383881867,ACKPSH
1673184663.991487,False,52,2329403969,ACK
1673184663.991487,False,52,2329403969,ACK
1673184663.991487,False,52,2329403969,ACK
1673184663.993606,True,2868,2383884683,ACKPSH
1673184663.99593,True,2868,2383887499,ACKPSH
1673184663.996451,False,52,2329403969,ACK
1673184663.996451,False,52,2329403969,ACK
1673184663.996451,False,52,2329403969,ACK
1673184663.996451,False,52,2329403969,ACK
1673184663.99827,True,2868,2383890315,ACKPSH
1673184664.000546,True,2868,2383893131,ACKPSH
1673184664.002855,True,2868,2383895947,ACKPSH
1673184664.005097,True,2868,2383898763,ACKPSH
1673184664.007315,True,2868,2383901579,ACKPSH
1673184664.009576,True,2868,2383904395,ACKPSH
1673184664.011808,True,2868,2383907211,ACKPSH
1673184664.014048,True,2868,2383910027,ACKPSH
1673184664.016284,True,2868,2383912843,ACKPSH
1673184664.018529,True,2868,2383915659,ACKPSH
1673184664.020771,True,2868,2383918475,ACKPSH
1673184664.06547,False,52,2329403969,ACK
1673184664.065497,True,2868,2383921291,ACKPSH
1673184664.066629,True,2868,2383924107,ACKPSH
1673184664.069489,False,52,2329403969,ACK
1673184664.069489,False,52,2329403969,ACK
1673184664.069489,False,52,2329403969,ACK
1673184664.069489,False,52,2329403969,ACK
1673184664.069489,False,52,2329403969,ACK
1673184664.06949,False,52,2329403969,ACK
1673184664.069505,True,2868,2383926923,ACKPSH
1673184664.071093,True,2868,2383929739,ACKPSH
1673184664.071459,False,52,2329403969,ACK
1673184664.073339,True,2868,2383932555,ACKPSH
1673184664.075581,True,2868,2383935371,ACKPSH
1673184664.077819,True,2868,2383938187,ACKPSH
1673184664.079585,False,52,2329403969,ACK
1673184664.080047,True,2868,2383941003,ACKPSH
1673184664.080624,False,52,2329403969,ACK
1673184664.080624,False,52,2329403969,ACK
1673184664.080624,False,52,2329403969,ACK
1673184664.080624,False,52,2329403969,ACK
1673184664.081654,False,52,2329403969,ACK
1673184664.081654,False,52,2329403969,ACK
1673184664.081654,False,52,2329403969,ACK
1673184664.081654,False,52,2329403969,ACK
1673184664.082302,True,1460,2383943819,ACK
1673184664.083418,True,2868,2383945227,ACKPSH
1673184664.085659,True,2868,2383948043,ACKPSH
1673184664.087888,True,2868,2383950859,ACKPSH
1673184664.089646,True,2868,2383953675,ACKPSH
1673184664.091402,True,2868,2383956491,ACKPSH
1673184664.09315,True,2868,2383959307,ACKPSH
1673184664.094905,True,2868,2383962123,ACKPSH
1673184664.096655,True,2868,2383964939,ACKPSH
1673184664.098415,True,2868,2383967755,ACKPSH
1673184664.100172,True,2868,2383970571,ACKPSH
1673184664.101925,True,2868,2383973387,ACKPSH
1673184664.103674,True,2868,2383976203,ACKPSH
1673184664.105433,True,2868,2383979019,ACKPSH
1673184664.137451,False,52,2329403969,ACK
1673184664.137465,True,2868,2383981835,ACKPSH
1673184664.138327,True,2868,2383984651,ACKPSH
1673184664.145516,False,52,2329403969,ACK
1673184664.145516,False,52,2329403969,ACK
1673184664.145516,False,52,2329403969,ACK
1673184664.14553,True,2868,2383987467,ACKPSH
1673184664.146335,True,2868,2383990283,ACKPSH
1673184664.147918,True,2868,2383993099,ACKPSH
1673184664.149483,True,2868,2383995915,ACKPSH
1673184664.151066,True,2868,2383998731,ACKPSH
1673184664.151479,False,52,2329403969,ACK
1673184664.152637,True,1460,2384001547,ACK
1673184664.153436,True,2868,2384002955,ACKPSH
1673184664.15545,False,52,2329403969,ACK
1673184664.15545,False,52,2329403969,ACK
1673184664.155463,True,2868,2384005771,ACKPSH
1673184664.156509,False,52,2329403969,ACK
1673184664.156509,False,52,2329403969,ACK
1673184664.15651,False,52,2329403969,ACK
1673184664.15651,False,52,2329403969,ACK
1673184664.15651,False,52,2329403969,ACK
1673184664.15651,False,52,2329403969,ACK
1673184664.15651,False,52,2329403969,ACK
1673184664.15651,False,52,2329403969,ACK
1673184664.156586,True,2868,2384008587,ACKPSH
1673184664.156591,False,52,2329403969,ACK
1673184664.157492,False,52,2329403969,ACK
1673184664.157493,False,52,2329403969,ACK
1673184664.158158,True,2868,2384011403,ACKPSH
1673184664.158442,False,52,2329403969,ACK
1673184664.15933,False,52,2329403969,ACK
1673184664.15933,False,52,2329403969,ACK
1673184664.159735,True,2868,2384014219,ACKPSH
1673184664.161316,True,2868,2384017035,ACKPSH
1673184664.162814,True,2868,2384019851,ACKPSH
1673184664.164222,True,2868,2384022667,ACKPSH
1673184664.165619,True,2868,2384025483,ACKPSH
1673184664.167059,True,2868,2384028299,ACKPSH
1673184664.16845,True,2868,2384031115,ACKPSH
1673184664.169884,True,2868,2384033931,ACKPSH
1673184664.171272,True,2868,2384036747,ACKPSH
1673184664.172682,True,2868,2384039563,ACKPSH
1673184664.174092,True,2868,2384042379,ACKPSH
1673184664.175492,True,2868,2384045195,ACKPSH
1673184664.176925,True,2868,2384048011,ACKPSH
1673184664.178329,True,2868,2384050827,ACKPSH
1673184664.179748,True,2868,2384053643,ACKPSH
1673184664.20271,False,52,2329403969,ACK
1673184664.202723,True,1460,2384056459,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.252491,False,52,2329403969,ACK
1673184664.25251,True,1460,2384057867,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.252536,False,52,2329403969,ACK
1673184664.25259,False,52,2329403969,ACK
1673184664.252876,True,2868,2384059275,ACKPSH
1673184664.254302,True,2868,2384062091,ACKPSH
1673184664.255697,True,2868,2384064907,ACKPSH
1673184664.257121,True,2868,2384067723,ACKPSH
1673184664.258492,False,52,2329403969,ACK
1673184664.258492,False,52,2329403969,ACK
1673184664.258492,False,52,2329403969,ACK
1673184664.258492,False,52,2329403969,ACK
1673184664.258492,False,52,2329403969,ACK
1673184664.258492,False,52,2329403969,ACK
1673184664.258522,True,2868,2384070539,ACKPSH
1673184664.259519,False,52,2329403969,ACK
1673184664.25993,True,2868,2384073355,ACKPSH
1673184664.260523,False,52,2329403969,ACK
1673184664.260523,False,52,2329403969,ACK
1673184664.260523,False,52,2329403969,ACK
1673184664.260523,False,52,2329403969,ACK
1673184664.261351,True,2868,2384076171,ACKPSH
1673184664.262756,True,2868,2384078987,ACKPSH
1673184664.264167,True,2868,2384081803,ACKPSH
1673184664.26444,False,52,2329403969,ACK
1673184664.265577,True,2868,2384084619,ACKPSH
1673184664.266671,False,52,2329403969,ACK
1673184664.266671,False,52,2329403969,ACK
1673184664.266671,False,52,2329403969,ACK
1673184664.266672,False,52,2329403969,ACK
1673184664.266672,False,52,2329403969,ACK
1673184664.266672,False,52,2329403969,ACK
1673184664.266672,False,52,2329403969,ACK
1673184664.266988,True,2868,2384087435,ACKPSH
1673184664.267595,False,52,2329403969,ACK
1673184664.268392,True,2868,2384090251,ACKPSH
1673184664.268683,False,52,2329403969,ACK
1673184664.268683,False,52,2329403969,ACK
1673184664.268683,False,52,2329403969,ACK
1673184664.268683,False,52,2329403969,ACK
1673184664.269633,False,52,2329403969,ACK
1673184664.269633,False,52,2329403969,ACK
1673184664.269804,True,2868,2384093067,ACKPSH
1673184664.270441,False,52,2329403969,ACK
1673184664.271219,True,2868,2384095883,ACKPSH
1673184664.271564,False,52,2329403969,ACK
1673184664.271564,False,52,2329403969,ACK
1673184664.272369,False,52,2329403969,ACK
1673184664.272369,False,52,2329403969,ACK
1673184664.272384,False,52,2329403969,ACK
1673184664.272384,False,52,2329403969,ACK
1673184664.272473,False,52,2329403969,ACK
1673184664.272474,False,52,2329403969,ACK
1673184664.272628,True,2868,2384098699,ACKPSH
1673184664.274036,True,2868,2384101515,ACKPSH
1673184664.274417,False,52,2329403969,ACK
1673184664.274417,False,52,2329403969,ACK
1673184664.275431,True,2868,2384104331,ACKPSH
1673184664.276848,True,2868,2384107147,ACKPSH
1673184664.278267,True,2868,2384109963,ACKPSH
1673184664.279521,True,2868,2384112779,ACKPSH
