ts,is_downstream,packet_size,tcp_seq,tcp_flags
1711547622.251326,True,114,398302587,ACKPSH
1711547622.251338,True,114,398304981,ACKPSH
1711547622.251353,True,114,398307757,ACKPSH
1711547622.251509,True,114,398310533,ACKPSH
1711547622.254628,True,114,398313309,ACK
1711547622.292256,False,86,1980529196,ACK
1711547622.2923,True,114,398314697,ACKPSH
1711547622.292678,False,86,1980529196,ACK
1711547622.29277,False,86,1980529196,ACK
1711547622.292889,False,86,1980529196,ACK
1711547622.292958,False,86,1980529196,ACK
1711547622.293919,True,114,398317473,ACKPSH
1711547622.295047,False,86,1980529196,ACK
1711547622.297182,True,114,398320249,ACKPSH
1711547622.300437,True,114,398323025,ACKPSH
1711547622.303687,True,114,398325801,ACKPSH
1711547622.306761,True,114,398328577,ACKPSH
1711547622.309838,True,114,398331353,ACKPSH
1711547622.312898,True,114,398334129,ACKPSH
1711547622.315976,True,114,398336905,ACKPSH
1711547622.31905,True,114,398339681,ACKPSH
1711547622.334509,False,86,1980529196,ACK
1711547622.33454,True,114,398342457,ACKPSH
1711547622.335902,True,114,398345233,ACKPSH
1711547622.336086,False,86,1980529196,ACK
1711547622.337831,False,86,1980529196,ACK
1711547622.337914,False,86,1980529196,ACK
1711547622.338579,True,114,398348009,ACKPSH
1711547622.341269,True,114,398350785,ACKPSH
1711547622.341948,False,86,1980529196,ACK
1711547622.343959,True,114,398353561,ACKPSH
1711547622.344901,False,86,1980529196,ACK
1711547622.346426,True,114,398356337,ACKPSH
1711547622.348944,True,114,398359113,ACKPSH
1711547622.350316,False,86,1980529196,ACK
1711547622.351362,True,114,398361889,ACKPSH
1711547622.352857,False,86,1980529196,ACK
1711547622.353829,True,114,398364665,ACKPSH
1711547622.356296,True,114,398367441,ACKPSH
1711547622.356495,False,86,1980529196,ACK
1711547622.356495,False,86,1980529196,ACK
1711547622.358768,True,114,398370217,ACKPSH
1711547622.358811,False,86,1980529196,ACK
1711547622.361052,False,86,1980529196,ACK
1711547622.361117,False,86,1980529196,ACK
1711547622.361233,True,114,398372993,ACKPSH
1711547622.363713,True,114,398375769,ACK
1711547622.364942,True,114,398377157,ACKPSH
1711547622.367412,True,114,398379933,ACKPSH
1711547622.369722,True,114,398382709,ACKPSH
1711547622.372027,True,114,398385485,ACKPSH
1711547622.374341,True,114,398388261,ACKPSH
1711547622.376664,True,114,398391037,ACKPSH
1711547622.377353,False,86,1980529196,ACK
1711547622.378264,False,86,1980529196,ACK
1711547622.378972,True,114,398393813,ACKPSH
1711547622.381285,True,114,398396589,ACKPSH
1711547622.381535,False,86,1980529196,ACK
1711547622.382784,True,114,398399365,ACKPSH
1711547622.384177,True,114,398402141,ACKPSH
1711547622.384631,False,86,1980529196,ACK
1711547622.38555,True,114,398404917,ACKPSH
1711547622.386963,True,114,398407693,ACKPSH
1711547622.387652,True,114,398409081,ACKPSH
1711547622.387906,False,86,1980529196,ACK
1711547622.389034,True,114,398411857,ACKPSH
1711547622.390425,True,114,398414633,ACKPSH
1711547622.391263,False,86,1980529196,ACK
1711547622.391435,False,86,1980529196,ACK
1711547622.391822,True,114,398417409,ACKPSH
1711547622.39321,True,114,398420185,ACKPSH
1711547622.394205,False,86,1980529196,ACK
1711547622.394266,False,86,1980529196,ACK
1711547622.394606,True,114,398422961,ACKPSH
1711547622.395776,False,86,1980529196,ACK
1711547622.395994,True,114,398425737,ACKPSH
1711547622.397383,True,114,398428513,ACKPSH
1711547622.397891,False,86,1980529196,ACK
1711547622.398777,True,114,398431289,ACKPSH
1711547622.399445,False,86,1980529196,ACK
1711547622.400147,True,114,398434065,ACKPSH
1711547622.40147,True,114,398436841,ACKPSH
1711547622.402022,False,86,1980529196,ACK
1711547622.402708,True,114,398439617,ACK
1711547622.40319,False,86,1980529196,ACK
1711547622.403331,True,114,398441005,ACKPSH
1711547622.404552,True,114,398443781,ACKPSH
1711547622.40457,False,86,1980529196,ACK
1711547622.405096,False,86,1980529196,ACK
