ts,is_downstream,packet_size,tcp_seq,tcp_flags
1673181801.836636,True,2446,3104099621,ACKPSH
1673181801.836652,True,3632,3104102015,ACKPSH
1673181801.837213,True,5684,3104105595,ACKPSH
1673181801.841619,False,52,2649917207,ACK
1673181801.84163,True,2868,3104111227,ACKPSH
1673181801.841671,False,52,2649917207,ACK
1673181801.841671,False,52,2649917207,ACK
1673181801.841671,False,52,2649917207,ACK
1673181801.841798,True,8500,3104114043,ACKPSH
1673181801.842719,True,8500,3104122491,ACKPSH
1673181801.843646,True,8500,3104130939,ACKPSH
1673181801.849693,False,52,2649917207,ACK
1673181801.849707,True,2868,3104139387,ACKPSH
1673181801.849731,False,52,2649917207,ACK
1673181801.849773,False,52,2649917207,ACK
1673181801.849824,False,52,2649917207,ACK
1673181801.84987,True,8500,3104142203,ACKPSH
1673181801.850798,True,8500,3104150651,ACKPSH
1673181801.851724,True,8500,3104159099,ACKPSH
1673181801.85258,True,5684,3104167547,ACKPSH
1673181801.853146,True,8500,3104173179,ACKPSH
1673181801.853858,False,52,2649917207,ACK
1673181801.854009,True,3892,3104181627,ACKPSH
1673181801.854036,False,52,2649917207,ACK
1673181801.85504,False,52,2649917207,ACK
1673181801.86182,False,52,2649917207,ACK
1673181801.861838,True,11316,3104185467,ACKPSH
1673181801.862343,True,7476,3104196731,ACKPSH
1673181801.862979,True,11316,3104204155,ACKPSH
1673181801.863935,True,11316,3104215419,ACKPSH
1673181801.864916,True,8500,3104226683,ACKPSH
1673181801.865646,True,11316,3104235131,ACKPSH
1673181801.866155,False,52,2649917207,ACK
1673181801.866611,True,3252,3104246395,ACKPSH
1673181801.866629,False,52,2649917207,ACK
1673181801.866889,True,11316,3104249595,ACKPSH
1673181801.867853,True,5300,3104260859,ACKPSH
1673181801.8683,True,11316,3104266107,ACKPSH
1673181801.869263,True,11316,3104277371,ACKPSH
1673181801.869536,False,52,2649917207,ACK
1673181801.869604,False,52,2649917207,ACK
1673181801.870229,True,8500,3104288635,ACKPSH
1673181801.87094,True,11316,3104297083,ACKPSH
1673181801.871901,True,14132,3104308347,ACKPSH
1673181801.873082,True,5684,3104322427,ACKPSH
1673181801.900506,True,11316,3104328059,ACKPSH
1673181801.904736,False,52,2649917207,ACK
1673181801.904762,True,14132,3104339323,ACKPSH
1673181801.90523,True,5684,3104353403,ACKPSH
1673181801.905592,True,14132,3104359035,ACKPSH
1673181801.906498,True,14132,3104373115,ACKPSH
1673181801.907391,True,2868,3104387195,ACKPSH
1673181801.90759,True,14132,3104390011,ACKPSH
1673181801.908501,True,9396,3104404091,ACKPSH
1673181801.936514,True,948,3104412539,ACK
1673181801.940682,False,64,2649917207,ACK
1673181801.940703,True,7604,3104413435,ACKPSH
1673181801.940959,True,14132,3104420987,ACKPSH
1673181801.942025,True,1460,3104435067,ACK
1673181801.948579,False,52,2649917207,ACK
1673181801.948596,True,14132,3104436475,ACKPSH
1673181801.949066,True,1460,3104450555,ACK
1673181801.949154,True,14132,3104451963,ACKPSH
1673181801.949693,False,52,2649917207,ACK
1673181801.950065,True,14132,3104466043,ACKPSH
1673181801.950954,True,2868,3104480123,ACKPSH
1673181801.951148,True,14132,3104482939,ACKPSH
1673181801.952046,True,14132,3104497019,ACKPSH
1673181801.952768,False,52,2649917207,ACK
1673181801.952962,True,2868,3104511099,ACKPSH
1673181801.953142,True,14132,3104513915,ACKPSH
1673181801.953258,False,52,2649917207,ACK
1673181801.953297,False,52,2649917207,ACK
1673181801.95405,True,14132,3104527995,ACKPSH
1673181801.954338,False,52,2649917207,ACK
1673181801.954965,True,2868,3104542075,ACKPSH
1673181801.955137,False,52,2649917207,ACK
1673181801.955304,False,52,2649917207,ACK
1673181801.956275,False,52,2649917207,ACK
1673181801.956317,False,52,2649917207,ACK
1673181801.956477,True,2868,3104544891,ACKPSH
1673181801.95713,False,52,2649917207,ACK
1673181801.957282,False,52,2649917207,ACK
1673181801.957282,False,52,2649917207,ACK
1673181801.958,True,2868,3104547707,ACKPSH
1673181801.958273,False,52,2649917207,ACK
1673181801.958273,False,52,2649917207,ACK
1673181801.959112,False,52,2649917207,ACK
1673181801.959524,True,2868,3104550523,ACKPSH
1673181801.959901,True,7092,3104553339,ACKPSH
1673181801.960648,False,52,2649917207,ACK
1673181801.960862,True,7092,3104560379,ACKPSH
1673181801.961821,True,7092,3104567419,ACKPSH
1673181801.962182,False,52,2649917207,ACK
1673181801.962344,True,1460,3104574459,ACK
1673181801.96245,True,12724,3104575867,ACKPSH
1673181801.96344,True,12724,3104588539,ACKPSH
1673181801.963674,False,52,2649917207,ACK
1673181801.964148,False,52,2649917207,ACK
1673181801.964396,True,5684,3104601211,ACKPSH
1673181801.964822,True,12724,3104606843,ACKPSH
1673181801.965043,False,52,2649917207,ACK
1673181801.965791,True,12724,3104619515,ACKPSH
1673181801.965981,False,52,2649917207,ACK
1673181801.966472,False,52,2649917207,ACK
1673181801.966629,False,52,2649917207,ACK
1673181801.966747,True,5684,3104632187,ACKPSH
1673181801.96719,True,12724,3104637819,ACKPSH
1673181801.967629,False,52,2649917207,ACK
1673181801.968158,True,12724,3104650491,ACKPSH
1673181801.968588,False,52,2649917207,ACK
1673181801.96897,False,52,2649917207,ACK
1673181801.969128,True,5684,3104663163,ACKPSH
1673181801.969547,True,12724,3104668795,ACKPSH
1673181801.969999,False,52,2649917207,ACK
1673181801.970524,True,12724,3104681467,ACKPSH
1673181801.97089,False,52,2649917207,ACK
1673181801.971369,False,52,2649917207,ACK
1673181801.971498,True,5684,3104694139,ACKPSH
1673181801.971919,True,12724,3104699771,ACKPSH
1673181801.972329,False,52,2649917207,ACK
1673181801.972874,True,12724,3104712443,ACKPSH
1673181801.973286,False,52,2649917207,ACK
1673181801.97375,False,52,2649917207,ACK
1673181801.973863,True,5684,3104725115,ACKPSH
1673181801.974284,True,12724,3104730747,ACKPSH
1673181801.97472,False,52,2649917207,ACK
1673181801.975244,True,12724,3104743419,ACKPSH
1673181801.975667,False,52,2649917207,ACK
1673181801.976149,False,52,2649917207,ACK
1673181801.976225,True,5684,3104756091,ACKPSH
1673181801.97664,True,12724,3104761723,ACKPSH
1673181801.977071,False,52,2649917207,ACK
1673181801.977618,True,12724,3104774395,ACKPSH
1673181801.978064,False,52,2649917207,ACK
1673181801.978412,False,52,2649917207,ACK
1673181801.978586,True,5684,3104787067,ACKPSH
1673181801.979013,True,12724,3104792699,ACKPSH
1673181801.979436,False,52,2649917207,ACK
1673181801.979973,True,12724,3104805371,ACKPSH
1673181801.980396,False,52,2649917207,ACK
1673181801.980942,False,52,2649917207,ACK
1673181801.980952,True,5684,3104818043,ACKPSH
1673181801.981388,True,12724,3104823675,ACKPSH
1673181801.981949,False,52,2649917207,ACK
1673181801.982334,True,12724,3104836347,ACKPSH
1673181801.982788,False,52,2649917207,ACK
1673181801.983167,False,52,2649917207,ACK
1673181801.983316,True,5684,3104849019,ACKPSH
1673181801.983733,True,12724,3104854651,ACKPSH
1673181801.984712,True,12724,3104867323,ACKPSH
1673181801.985679,True,5684,3104879995,ACKPSH
1673181801.986073,True,12724,3104885627,ACKPSH
1673181801.986947,True,12724,3104898299,ACKPSH
1673181801.987835,True,5684,3104910971,ACKPSH
1673181801.988229,True,12724,3104916603,ACKPSH
1673181801.989128,True,12724,3104929275,ACKPSH
1673181801.990013,True,5684,3104941947,ACKPSH
1673181801.990404,True,12724,3104947579,ACKPSH
1673181801.991294,True,12724,3104960251,ACKPSH
1673181801.992173,True,5684,3104972923,ACKPSH
1673181801.992569,True,12724,3104978555,ACKPSH
1673181801.993452,True,12724,3104991227,ACKPSH
1673181801.994338,True,5684,3105003899,ACKPSH
1673181801.994735,True,12724,3105009531,ACKPSH
1673181801.995619,True,12724,3105022203,ACKPSH
1673181801.9965,True,5684,3105034875,ACKPSH
1673181801.996892,True,12724,3105040507,ACKPSH
1673181801.997777,True,12724,3105053179,ACKPSH
1673181801.998662,True,5684,3105065851,ACKPSH
1673181802.000271,False,52,2649917207,ACK
1673181802.000292,True,16948,3105071483,ACKPSH
1673181802.000776,True,16948,3105088379,ACKPSH
1673181802.001569,False,52,2649917207,ACK
1673181802.001722,True,16948,3105105275,ACKPSH
1673181802.002665,True,14132,3105122171,ACKPSH
1673181802.003468,True,16948,3105136251,ACKPSH
1673181802.004398,True,16948,3105153147,ACKPSH
1673181802.005345,True,16948,3105170043,ACKPSH
1673181802.006289,True,14132,3105186939,ACKPSH
1673181802.007074,True,16948,3105201019,ACKPSH
1673181802.008016,True,16948,3105217915,ACKPSH
1673181802.008964,True,16948,3105234811,ACKPSH
1673181802.009917,True,14132,3105251707,ACKPSH
1673181802.010694,True,16948,3105265787,ACKPSH
1673181802.011639,True,16948,3105282683,ACKPSH
1673181802.012583,True,16948,3105299579,ACKPSH
1673181802.013527,True,14132,3105316475,ACKPSH
1673181802.014314,True,16948,3105330555,ACKPSH
1673181802.015257,True,16948,3105347451,ACKPSH
1673181802.016194,True,16948,3105364347,ACKPSH
1673181802.022724,False,52,2649917207,ACK
